2019-02-13 19:12:53,176 [INFO]: StackedDAE(
  (encoder): Sequential(
    (0): Linear(in_features=784, out_features=500, bias=True)
    (1): ReLU()
    (2): Linear(in_features=500, out_features=500, bias=True)
    (3): ReLU()
    (4): Linear(in_features=500, out_features=2000, bias=True)
    (5): ReLU()
  )
  (decoder): Sequential(
    (0): Linear(in_features=10, out_features=2000, bias=True)
    (1): ReLU()
    (2): Linear(in_features=2000, out_features=500, bias=True)
    (3): ReLU()
    (4): Linear(in_features=500, out_features=500, bias=True)
    (5): ReLU()
  )
  (_enc_mu): Linear(in_features=2000, out_features=10, bias=True)
  (_dec): Linear(in_features=500, out_features=784, bias=True)
)
2019-02-13 19:29:18,405 [INFO]: #Epoch 123: Reconstruct Loss: 234.7157, Valid Reconstruct Loss: 182.1336
2019-02-13 19:29:24,469 [INFO]: #Epoch 124: Reconstruct Loss: 234.9854, Valid Reconstruct Loss: 182.1970
2019-02-13 19:29:28,890 [INFO]: #Epoch 125: Reconstruct Loss: 234.4647, Valid Reconstruct Loss: 180.4043
2019-02-13 19:29:33,089 [INFO]: #Epoch 126: Reconstruct Loss: 234.5554, Valid Reconstruct Loss: 185.2249
2019-02-13 19:29:37,269 [INFO]: #Epoch 127: Reconstruct Loss: 234.8611, Valid Reconstruct Loss: 184.7240
2019-02-13 19:29:42,265 [INFO]: #Epoch 128: Reconstruct Loss: 234.6295, Valid Reconstruct Loss: 186.5393
2019-02-13 19:29:50,511 [INFO]: #Epoch 129: Reconstruct Loss: 234.3818, Valid Reconstruct Loss: 184.0617
2019-02-13 19:29:59,310 [INFO]: #Epoch 130: Reconstruct Loss: 234.4949, Valid Reconstruct Loss: 183.9413
2019-02-13 19:30:09,830 [INFO]: #Epoch 131: Reconstruct Loss: 234.8309, Valid Reconstruct Loss: 183.0725
2019-02-13 19:30:19,147 [INFO]: #Epoch 132: Reconstruct Loss: 234.6923, Valid Reconstruct Loss: 180.1328
2019-02-13 19:30:25,100 [INFO]: #Epoch 133: Reconstruct Loss: 234.5507, Valid Reconstruct Loss: 181.0096
2019-02-13 19:30:31,068 [INFO]: #Epoch 134: Reconstruct Loss: 234.5854, Valid Reconstruct Loss: 184.5624
2019-02-13 19:30:41,076 [INFO]: #Epoch 135: Reconstruct Loss: 234.5664, Valid Reconstruct Loss: 182.7272
2019-02-13 19:30:52,094 [INFO]: #Epoch 136: Reconstruct Loss: 234.6129, Valid Reconstruct Loss: 183.7789
2019-02-13 19:31:03,246 [INFO]: #Epoch 137: Reconstruct Loss: 234.3428, Valid Reconstruct Loss: 183.2806
2019-02-13 19:31:14,418 [INFO]: #Epoch 138: Reconstruct Loss: 234.2989, Valid Reconstruct Loss: 182.6991
2019-02-13 19:31:25,569 [INFO]: #Epoch 139: Reconstruct Loss: 234.4764, Valid Reconstruct Loss: 181.3959
2019-02-13 19:31:36,374 [INFO]: #Epoch 140: Reconstruct Loss: 234.2599, Valid Reconstruct Loss: 180.3020
